Législatives 2012 - 2ème Tour;17/06/2012;15;15;12;75115;PARIS 15;1537;922;905;1;GOUJON;Philippe;601;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;33;12;75115;PARIS 15;1520;944;926;1;GOUJON;Philippe;564;;;
Législatives 2012 - 2ème Tour;17/06/2012;5;9;2;75105;PARIS 05;1499;985;967;1;KAHN;Axel;509;;;
Législatives 2012 - 2ème Tour;17/06/2012;6;4;2;75106;PARIS 06;1097;610;604;1;KAHN;Axel;298;;;
Législatives 2012 - 2ème Tour;17/06/2012;9;4;1;75109;PARIS 09;1677;1001;988;2;MOREL;Claire;512;;;
Législatives 2012 - 2ème Tour;17/06/2012;9;11;1;75109;PARIS 09;1495;897;882;2;MOREL;Claire;545;;;
Législatives 2012 - 2ème Tour;17/06/2012;9;19;1;75109;PARIS 09;1339;820;803;2;MOREL;Claire;433;;;
Législatives 2012 - 2ème Tour;17/06/2012;9;20;1;75109;PARIS 09;1348;794;788;1;LELLOUCHE;Pierre;296;;;
Législatives 2012 - 2ème Tour;17/06/2012;9;21;1;75109;PARIS 09;1315;778;767;1;LELLOUCHE;Pierre;293;;;
Législatives 2012 - 2ème Tour;17/06/2012;11;28;6;75111;PARIS 11;1580;896;860;1;DUFLOT;Cécile;648;;;
Législatives 2012 - 2ème Tour;17/06/2012;11;28;6;75111;PARIS 11;1580;896;860;2;BOHBOT;Yves;212;;;
Législatives 2012 - 2ème Tour;17/06/2012;11;32;6;75111;PARIS 11;1657;836;796;2;BOHBOT;Yves;147;;;
